codist,Countname,distname,year,four_day,perstuchar,leaid,urban,suburb,town,rural,perind,perasn,perhsp,perblk,perwht,perfrl,pernonfrl,perell,perspeced,member,stutch_all,sample,ever4day
57I090,OSAGE,WOODLAND,2012,0,.45766589,4030048,0,0,0,1,.59832734,0,.0019523005,.0064109331,.39330941,.69720501,.30279502,0,.18077803,325,15.788708,1,1
58C010,OTTAWA,TURKEY FORD,2012,0,0,4030290,0,0,0,1,.29032257,0,.064516127,0,.64516127,.60000002,.39999998,0,.2,90,10.588235,1,0
58C010,OTTAWA,TURKEY FORD,2016,0,0,4030290,0,0,0,1,.32692307,0,.12237763,.022727273,.52797198,.55102038,.44897962,0,.20408164,98,12.844036,1,0
58C010,OTTAWA,TURKEY FORD,2010,0,0,4030290,0,0,0,1,.34,0,.02,0,.63999999,.625,.375,0,.10833333,120,12.9,1,0
58C010,OTTAWA,TURKEY FORD,2015,0,0,4030290,0,0,0,1,.32692307,0,.12237763,.022727273,.52797198,.55102038,.44897962,0,.20408164,98,12.844036,1,0
58C010,OTTAWA,TURKEY FORD,2013,0,0,4030290,0,0,0,1,.41304347,0,.065217391,0,.52173913,.625,.375,0,.22321428,112,12.58427,1,0
58C010,OTTAWA,TURKEY FORD,2011,0,0,4030290,0,0,0,1,.35897437,0,0,0,.64102566,.8037383,.1962617,0,.19626169,107,12.298851,1,0
58C010,OTTAWA,TURKEY FORD,2014,0,0,4030290,0,0,0,1,.38205367,0,.043940797,0,.57400554,.46601942,.53398061,0,.21359223,103,11.075269,1,0
58C010,OTTAWA,TURKEY FORD,2009,0,0,4030290,0,0,0,1,.34693879,.020408163,.020408163,0,.6122449,.52678573,.47321427,0,0,112,13.2,1,0
58I001,OTTAWA,WYANDOTTE,2011,0,1.9723866,4033240,0,0,0,1,.45854923,.010362694,.028497409,.0025906735,.5,.5173564,.48264357,0,.19852035,566,14.949596,1,0
58I001,OTTAWA,WYANDOTTE,2015,0,1.5923567,4033240,0,0,0,1,.38092765,.015541842,.02192289,.0064947116,.57511294,.49171323,.50828677,0,.14565483,569,14.960209,1,0
58I001,OTTAWA,WYANDOTTE,2012,0,3.030303,4033240,0,0,0,1,.43591613,.011712417,.02728066,.00449742,.5205934,.52725911,.47274089,0,.17150062,541,14.228236,1,0
58I001,OTTAWA,WYANDOTTE,2014,0,1.8796992,4033240,0,0,0,1,.428859,.018029172,.024256488,.015126806,.51372856,.52754653,.4724535,0,.15538847,798,13.762684,1,0
58I001,OTTAWA,WYANDOTTE,2009,0,2.8328612,4033240,0,0,0,1,.5,.01764706,.032352943,.0029411765,.44705883,.42421237,.57578766,0,0,501,12.348235,1,0
58I001,OTTAWA,WYANDOTTE,2013,0,1.3495277,4033240,0,0,0,1,.41579103,.014664373,.022248577,.0068963473,.54039967,.49603266,.50396734,0,.16687116,574,14.669815,1,0
58I001,OTTAWA,WYANDOTTE,2016,0,1.2376238,4033240,0,0,0,1,.38092765,.015541842,.02192289,.0064947116,.57511294,.49171323,.50828677,0,.14565483,569,14.960209,1,0
58I001,OTTAWA,WYANDOTTE,2010,0,1.0090817,4033240,0,0,0,1,.47230321,.011661808,.023323616,0,.49271137,.47673386,.52326614,0,.1891551,539,13.553265,1,0
58I014,OTTAWA,QUAPAW,2010,0,.92165899,4025320,0,0,0,1,.38602942,.014705882,.014705882,.0073529412,.5772059,.58886105,.41113892,0,.15821813,434,14.172647,1,0
58I014,OTTAWA,QUAPAW,2014,0,1.1587485,4025320,0,0,0,1,.41611111,.0063762567,.010222709,.0058286116,.56146133,.58973962,.41026041,0,.13245033,438,15.087504,1,0
58I014,OTTAWA,QUAPAW,2012,0,1.1976048,4025320,0,0,0,1,.40143371,.0035842294,.010752688,.0071684588,.57706094,.57180548,.42819452,0,.16616766,485,14.884338,1,0
58I014,OTTAWA,QUAPAW,2015,0,2.2675736,4025320,0,0,0,1,.43473178,.0093466481,.0093466481,.0056836447,.54089129,.62584865,.37415135,0,.16504854,452,15.687702,1,0
58I014,OTTAWA,QUAPAW,2009,0,1.369863,4025320,0,0,0,1,.38194445,.010416667,.017361112,.010416667,.5798611,.55402541,.44597459,0,0,459,15.941668,1,0
58I014,OTTAWA,QUAPAW,2016,0,1.24533,4025320,0,0,0,1,.43473178,.0093466481,.0093466481,.0056836447,.54089129,.62584865,.37415135,0,.16504854,452,15.687702,1,0
58I014,OTTAWA,QUAPAW,2011,0,.90909094,4025320,0,0,0,1,.43272728,.010909091,.010909091,.0036363637,.5418182,.52434731,.47565269,0,.13939394,466,15.09936,1,0
58I014,OTTAWA,QUAPAW,2013,0,.14925373,4025320,0,0,0,1,.35379061,.010830325,0,.014440433,.6209386,.57537037,.42462966,0,.1522388,476,14.538463,1,0
58I015,OTTAWA,PICHER-CARDIN,2009,0,0,4023880,0,0,0,1,.14285715,0,0,0,.85714287,.71428573,.28571427,0,0,14,2,1,0
58I018,OTTAWA,COMMERCE,2014,0,3.3444817,4008490,0,0,1,0,.32961401,.00075006933,.26886681,.0037503466,.39701876,.73693609,.26306388,.19419643,.15959822,652,14.349017,1,0
58I018,OTTAWA,COMMERCE,2012,0,2.6041667,4008490,0,0,1,0,.3454662,.00032603889,.26688716,.019135771,.36818483,.69970477,.30029523,.2015855,.17667045,671,15.28992,1,0
58I018,OTTAWA,COMMERCE,2010,0,.69832402,4008490,0,0,1,0,.3562341,.0025445293,.24681933,.017811704,.37659034,.71164578,.28835422,.16530851,.17811409,652,14.49262,1,0
58I018,OTTAWA,COMMERCE,2015,0,1.1325028,4008490,0,0,1,0,.30455065,.0011229718,.28058386,.0085993856,.40514314,.69274873,.30725127,.14156285,.16308041,648,16.077684,1,0
58I018,OTTAWA,COMMERCE,2009,0,1.459854,4008490,0,0,1,0,.37886599,.018041236,.22680412,.010309278,.36597937,.71145809,.28854188,0,0,659,14.903608,1,0
58I018,OTTAWA,COMMERCE,2011,0,2.6595745,4008490,0,0,1,0,.36138615,0,.27970296,.022277229,.33663365,.72332793,.27667207,.22569445,.17476852,650,15.224541,1,0
58I018,OTTAWA,COMMERCE,2016,0,1.6863407,4008490,0,0,1,0,.30455065,.0011229718,.28058386,.0085993856,.40514314,.69274873,.30725127,.14156285,.16308041,648,16.077684,1,0
58I018,OTTAWA,COMMERCE,2013,0,4.3668122,4008490,0,0,1,0,.31923711,.0022965444,.25077152,.022848763,.40484607,.73398042,.26601961,.20436279,.17566016,657,14.581132,1,0
58I023,OTTAWA,MIAMI,2013,0,3.2362459,4019860,0,0,1,0,.34510502,.0073995218,.078477129,.0088221943,.5601961,.64574736,.35425264,.054644808,.13661203,1882,18.377464,1,0
58I023,OTTAWA,MIAMI,2014,0,3.2679739,4019860,0,0,1,0,.32096091,.0070028789,.091139235,.0085466178,.57235032,.66856122,.33143881,.052590571,.14491625,1860,18.105999,1,0
58I023,OTTAWA,MIAMI,2012,0,2.7322404,4019860,0,0,1,0,.34652781,.0047120829,.064675465,.0098362137,.57424843,.59362864,.40637136,.043908227,.13370253,1871,17.722837,1,0
58I023,OTTAWA,MIAMI,2015,0,3.0864198,4019860,0,0,1,0,.31618211,.0091241803,.090069875,.0083808694,.57624298,.61202371,.38797632,.057403009,.14053839,1851,18.04063,1,0
58I023,OTTAWA,MIAMI,2011,0,2.7777777,4019860,0,0,0,1,.36785978,.0073990193,.060318161,.0096599646,.55476308,.63465613,.36534384,.043209877,.11496913,1866,17.917896,1,0
58I023,OTTAWA,MIAMI,2010,0,3.5587189,4019860,0,0,1,0,.38667819,.028546713,.044982698,.016435986,.52335638,.61016101,.38983902,.023836549,.11502081,1952,17.608521,1,0
58I023,OTTAWA,MIAMI,2009,0,3.5211267,4019860,0,0,1,0,.420237,.020966271,.048313584,.0082041929,.50227892,.59560239,.40439761,0,0,1877,16.850046,1,0
58I023,OTTAWA,MIAMI,2016,0,2.096436,4019860,0,0,1,0,.31618211,.0091241803,.090069875,.0083808694,.57624298,.61202371,.38797632,.057403009,.14053839,1851,18.04063,1,0
58I026,OTTAWA,AFTON,2009,0,2.4509804,4002520,0,0,0,1,.31188118,.0099009899,0,0,.67821783,.68690097,.31309903,0,0,313,13.9,1,0
58I026,OTTAWA,AFTON,2012,0,1.8083183,4002520,0,0,0,1,.30914778,.0055649779,.016694933,0,.66859233,.73829204,.26170796,0,.20682731,363,15.851529,1,0
58I026,OTTAWA,AFTON,2010,0,2.0408163,4002520,0,0,0,1,.30808082,.005050505,.005050505,0,.68181819,.75399363,.24600637,0,.20408164,313,13.32,1,0
58I026,OTTAWA,AFTON,2011,0,1.3071896,4002520,0,0,0,1,.34761906,.0095238099,.0047619049,0,.63809526,.76627219,.23372781,0,.21350762,338,15.576036,1,0
58I026,OTTAWA,AFTON,2015,0,1.0615711,4002520,0,0,0,1,.40799999,.0080000004,.032000002,.0080000004,.54400003,.82784808,.17215192,0,.25132743,395,15.532835,1,0
58I026,OTTAWA,AFTON,2014,0,1.8726592,4002520,0,0,0,1,.47008547,.008547009,.034188036,.012820513,.47435898,.70572919,.29427081,0,.22284645,384,15.483871,1,0
58I026,OTTAWA,AFTON,2013,0,.63694268,4002520,0,0,0,1,.50246304,.0098522166,.019704433,0,.4679803,.74702382,.25297618,0,.21656051,336,13.941909,1,0
58I026,OTTAWA,AFTON,2016,0,.72046107,4002520,0,0,0,1,.40799999,.0080000004,.032000002,.0080000004,.54400003,.82784808,.17215192,0,.25132743,395,15.532835,1,0
58I031,OTTAWA,FAIRLAND,2012,0,1.2135923,4011250,0,0,0,1,.37349397,0,.020080321,.0080321282,.59839356,.57495701,.42504302,.0051993066,.18197574,406,17.925331,1,0
58I031,OTTAWA,FAIRLAND,2015,0,1.8484288,4011250,0,0,0,1,.39416173,.014760148,.026573986,.022698017,.5418061,.59264219,.40735784,.0067226891,.19327731,429,16.095303,1,0
58I031,OTTAWA,FAIRLAND,2013,0,1.3458951,4011250,0,0,0,1,.37890625,0,.015625,.0078125,.59765625,.58614862,.41385135,0,.18518518,422,17.010628,1,0
58I031,OTTAWA,FAIRLAND,2016,0,.31347963,4011250,0,0,0,1,.39416173,.014760148,.026573986,.022698017,.5418061,.59264219,.40735784,.0067226891,.19327731,429,16.095303,1,0
58I031,OTTAWA,FAIRLAND,2010,0,1.980198,4011250,0,0,0,1,.40517241,.0043103448,.0043103448,.012931035,.57327586,.53766233,.46233767,0,.16546762,385,16.959999,1,0
58I031,OTTAWA,FAIRLAND,2014,0,.86505193,4011250,0,0,0,1,.39285311,.01555449,.028302684,.022887522,.54040217,.58468145,.41531855,.012110727,.17474048,415,15.288206,1,0
58I031,OTTAWA,FAIRLAND,2011,0,1.1918951,4011250,0,0,0,1,.38152611,0,.016064256,0,.60240966,.58554214,.41445786,0,.16865417,415,17.584745,1,0
58I031,OTTAWA,FAIRLAND,2009,0,.74906367,4011250,0,0,0,1,.44052863,.0088105723,.0044052862,.0088105723,.53744495,.49863762,.50136238,0,0,367,16,1,0
59C002,PAWNEE,JENNINGS,2011,0,2,4015750,0,0,0,1,.36065573,0,0,.024590164,.61475408,.70499998,.29500002,0,.205,200,14.814815,1,0
59C002,PAWNEE,JENNINGS,2016,0,.46296296,4015750,0,0,0,1,.13961014,0,.034770828,.026266275,.79935277,.70334929,.29665071,0,.20574163,209,15.905631,1,0
59C002,PAWNEE,JENNINGS,2009,0,0,4015750,0,0,0,1,.45054945,0,0,0,.54945058,.68354428,.31645572,0,0,158,12.6,1,0
59C002,PAWNEE,JENNINGS,2010,0,1.1235955,4015750,0,0,0,1,.46956521,0,0,0,.53043479,.70786518,.29213482,0,.21910113,178,13.19,1,0
59C002,PAWNEE,JENNINGS,2013,0,.55555558,4015750,0,0,0,1,.20353982,0,.0088495575,.0088495575,.77876109,.70555556,.29444444,0,.21111111,180,13.533834,1,0
59C002,PAWNEE,JENNINGS,2012,0,.55555558,4015750,0,0,0,1,.25925925,0,0,.0092592593,.73148149,.70555556,.29444444,0,.17222223,180,13.432837,1,0
59C002,PAWNEE,JENNINGS,2014,0,.49019608,4015750,0,0,0,1,.15000001,0,.016666668,.025,.80833334,.70588237,.29411763,0,.20588236,204,15.111111,1,0
59C002,PAWNEE,JENNINGS,2015,0,0,4015750,0,0,0,1,.13961014,0,.034770828,.026266275,.79935277,.70334929,.29665071,0,.20574163,209,15.905631,1,0
59I001,PAWNEE,PAWNEE,2016,0,.97751713,4023610,0,0,0,1,.42108214,.0026686215,.030537046,.019271454,.52644074,.57559973,.42440027,0,.17718121,542,14.740419,1,0
59I001,PAWNEE,PAWNEE,2013,0,.13351135,4023610,0,0,0,1,.39724204,.0021299254,.012223801,.016459012,.57194519,.61852545,.38147455,0,.18024032,546,14.315748,1,0
59I001,PAWNEE,PAWNEE,2014,0,.63938618,4023610,0,0,0,1,.3762764,0,.028859612,.016716545,.57814741,.66000897,.33999103,0,.17902814,581,14.94186,1,0
59I001,PAWNEE,PAWNEE,2010,0,1.2437811,4023610,0,0,0,1,.34415585,.0064935065,.0097402595,.029220778,.61038959,.56090325,.43909675,.002762431,.12430939,502,14.621493,1,0
59I001,PAWNEE,PAWNEE,2015,0,.67114097,4023610,0,0,0,1,.42108214,.0026686215,.030537046,.019271454,.52644074,.57559973,.42440027,0,.17718121,542,14.740419,1,0
59I001,PAWNEE,PAWNEE,2011,0,.40160644,4023610,0,0,0,1,.36079314,.00553401,.010129741,.040351428,.58319169,.58871162,.41128838,.0026773761,.14457831,549,15.276014,1,0
59I001,PAWNEE,PAWNEE,2012,0,.27586207,4023610,0,0,0,1,.35515961,.0023454747,.0078305611,.023834975,.61082935,.63964492,.36035505,0,.14482759,530,14.126945,1,0
59I001,PAWNEE,PAWNEE,2009,0,1.0881393,4023610,0,0,0,1,.34035087,.003508772,.010526316,.049122807,.59649122,.52871448,.47128555,0,0,505,14.029122,1,0
59I006,PAWNEE,CLEVELAND,2012,0,.62421972,4008040,0,0,1,0,.16834171,.0042399499,.027324121,.013190955,.78690326,.58775932,.41224068,0,.16572078,798,16.654095,1,0
59I006,PAWNEE,CLEVELAND,2016,0,.82987553,4008040,0,0,1,0,.20116006,.0044295876,.041236985,.0058796592,.74729371,.51675975,.48324025,.0024198426,.16817906,716,14.436389,1,0
59I006,PAWNEE,CLEVELAND,2013,0,.86730272,4008040,0,0,1,0,.1911303,.0039682542,.033493955,.0094591258,.76194841,.54550344,.45449656,0,.15838151,759,15.918848,1,0
59I006,PAWNEE,CLEVELAND,2014,0,.72202164,4008040,0,0,1,0,.22316559,.0045818747,.029913684,.0082665198,.73407233,.55691409,.44308594,0,.17930205,747,15.190468,1,0
59I006,PAWNEE,CLEVELAND,2015,0,.60496068,4008040,0,0,1,0,.20116006,.0044295876,.041236985,.0058796592,.74729371,.51675975,.48324025,.0024198426,.16817906,716,14.436389,1,0
59I006,PAWNEE,CLEVELAND,2010,0,1.1273957,4008040,0,0,1,0,.16108248,.0077319588,.016752576,.010309278,.8041237,.50386596,.49613404,0,.16516347,776,15.46433,1,0
59I006,PAWNEE,CLEVELAND,2009,0,1.3140604,4008040,0,0,1,0,.16427641,.0078226859,.020860495,.01303781,.79400259,.45893088,.54106909,0,0,767,15.414081,1,0
59I006,PAWNEE,CLEVELAND,2011,0,1.0060362,4008040,0,0,0,1,.15112038,.0066358373,.022622,.015835777,.80378598,.55897433,.44102564,0,.16983241,780,15.95854,1,0
60C104,PAYNE,OAK GROVE,2010,0,0,4022160,0,0,0,1,.21782178,0,.0099009899,.029702971,.74257427,.30769232,.69230771,0,.065934069,182,16.549999,1,0
60C104,PAYNE,OAK GROVE,2014,0,.53191489,4022160,0,0,0,1,.01754386,0,.029239766,0,.95321637,.37234041,.62765956,0,.079787232,188,17.09091,1,0
60C104,PAYNE,OAK GROVE,2016,0,0,4022160,0,0,0,1,.053554941,0,.033651382,0,.9127937,.32642487,.67357516,0,.098445594,193,17.545454,1,0
60C104,PAYNE,OAK GROVE,2012,0,0,4022160,0,0,0,1,.054843992,0,0,0,.94515604,.31794873,.6820513,0,.087179489,195,17.727272,1,0
60C104,PAYNE,OAK GROVE,2015,0,0,4022160,0,0,0,1,.053554941,0,.033651382,0,.9127937,.32642487,.67357516,0,.098445594,193,17.545454,1,0
60C104,PAYNE,OAK GROVE,2013,0,0,4022160,0,0,0,1,.044816587,0,.020414673,0,.93476874,.29842931,.70157069,0,.068062827,191,17.363636,1,0
60C104,PAYNE,OAK GROVE,2009,0,0,4022160,0,0,0,1,.18811882,0,.029702971,.029702971,.75247526,.22346368,.77653629,0,0,179,16.299999,1,0
60C104,PAYNE,OAK GROVE,2011,0,1.081081,4022160,0,0,0,1,.21698113,0,0,.018867925,.76415092,.34054053,.65945947,0,.10810811,185,16.818182,1,0
60I003,PAYNE,RIPLEY,2015,0,1.529052,4025950,0,0,0,1,.38487256,.020372985,.034608811,.012838992,.5473066,.64999998,.35000002,0,.18340611,340,16.190475,1,0
60I003,PAYNE,RIPLEY,2014,0,.21413276,4025950,0,0,0,1,.46514589,.012065176,.017597575,.021417204,.48377416,.64970058,.35029942,.0021413276,.17987151,334,16.135265,1,0
60I003,PAYNE,RIPLEY,2011,0,.1984127,4025950,0,0,0,1,.17351598,.0091324197,0,.022831051,.79452056,.69295776,.30704224,0,.19246031,355,17.40196,1,0
60I003,PAYNE,RIPLEY,2012,0,.41580042,4025950,0,0,0,1,.39688417,.0012724735,.02550631,.01578051,.56055653,.71646339,.28353661,0,.19126819,328,,0,0
60I003,PAYNE,RIPLEY,2016,0,.61614293,4025950,0,0,0,1,.38487256,.020372985,.034608811,.012838992,.5473066,.64999998,.35000002,0,.18340611,340,16.190475,1,0
60I003,PAYNE,RIPLEY,2009,0,1.7301039,4025950,0,0,0,1,.19704433,.0098522166,.029556651,.0098522166,.75369459,.64329267,.35670733,0,0,328,15.9,1,0
60I003,PAYNE,RIPLEY,2010,0,.63011974,4025950,0,0,0,1,.23655914,.0053763441,.032258064,.0053763441,.72043014,.69565219,.30434781,0,.16596639,322,15.05,1,0
60I003,PAYNE,RIPLEY,2013,0,1.4792899,4025950,0,0,0,1,.51447332,.0052996916,.02543276,.017108787,.43768543,.69999999,.30000001,0,.17970401,330,16.836735,1,0
60I016,PAYNE,STILLWATER,2016,0,1.2594458,4028680,0,0,1,0,.055849802,.039807864,.10127383,.049714729,.75335377,.38060707,.61939293,.046867292,.14290413,4983,16.606155,1,0
60I016,PAYNE,STILLWATER,2014,0,1.2870013,4028680,0,0,1,0,.058809284,.040906142,.094732717,.050584845,.75496703,.39481619,.60518378,.051832289,.14872895,4957,16.526501,1,0
60I016,PAYNE,STILLWATER,2009,0,2.3809524,4028680,0,0,1,0,.065476194,.052197803,.037087914,.072802201,.7724359,.33968505,.66031492,0,0,4415,16.360302,1,0
60I016,PAYNE,STILLWATER,2012,0,1.540832,4028680,0,0,1,0,.053836964,.045195881,.070755109,.054258969,.77595305,.38034758,.61965239,.051659893,.15176152,4785,16.895124,1,0
60I016,PAYNE,STILLWATER,2013,0,1.017294,4028680,0,0,1,0,.079762802,.045092121,.072229572,.060199641,.74271584,.38242739,.61757261,.055870581,.14776517,4896,16.843735,1,0
60I016,PAYNE,STILLWATER,2015,0,1.1350738,4028680,0,0,1,0,.055849802,.039807864,.10127383,.049714729,.75335377,.38060707,.61939293,.046867292,.14290413,4983,16.606155,1,0
60I016,PAYNE,STILLWATER,2010,0,1.3458951,4028680,0,0,1,0,.062608697,.047391303,.039565217,.073913045,.77652174,.35517716,.64482284,.040353984,.14672567,4522,16.030478,1,0
60I016,PAYNE,STILLWATER,2011,0,1.3947002,4028680,0,0,1,0,.04872084,.043163184,.061754193,.057519421,.78884238,.35370201,.64629799,.046913151,.15050575,4595,16.511581,1,0
60I056,PAYNE,PERKINS-TRYON,2011,0,1.396648,4023800,0,0,0,1,.12441466,0,.034504209,.039456852,.80162424,.41059917,.58940083,0,.15932915,1161,15.359615,1,0
60I056,PAYNE,PERKINS-TRYON,2014,0,1.1655011,4023800,0,0,0,1,.16124031,0,.037209302,.029457364,.772093,.35754153,.6424585,.0013708019,.16655244,646,13.720162,1,0
60I056,PAYNE,PERKINS-TRYON,2009,0,1.6611296,4023800,0,0,0,1,.12305026,.0034662045,.022530328,.017331023,.83362216,.3478407,.65215933,0,0,1103,14.749393,1,0
60I056,PAYNE,PERKINS-TRYON,2010,0,.90744102,4023800,0,0,0,1,.1276252,.0016155089,.02746365,.040387724,.80290794,.38510352,.61489648,0,.16748081,1153,14.645606,1,0
60I056,PAYNE,PERKINS-TRYON,2013,0,1.0131712,4023800,0,0,0,1,.15705128,0,.032051284,.030448718,.78044873,.39652017,.6034798,.0013513514,.17567568,1215,14.725314,1,0
60I056,PAYNE,PERKINS-TRYON,2012,0,1.6638935,4023800,0,0,0,1,.14236996,.0005654089,.029198905,.038394239,.78947151,.40219298,.59780699,0,.1629681,1158,15.517195,1,0
60I056,PAYNE,PERKINS-TRYON,2016,0,.71275836,4023800,0,0,0,1,.15639485,.00048895046,.027192578,.035781935,.78014171,.35511485,.64488512,0,.15480079,704,14.835764,1,0
60I056,PAYNE,PERKINS-TRYON,2015,0,.71839082,4023800,0,0,0,1,.15639485,.00048895046,.027192578,.035781935,.78014171,.35511485,.64488512,0,.15480079,704,14.835764,1,0
60I067,PAYNE,CUSHING,2016,0,.48614487,4009240,0,0,0,1,.15341726,.014294036,.054593693,.031409249,.7462858,.51703262,.48296738,0,.17829457,1213,15.81663,1,0
60I067,PAYNE,CUSHING,2009,0,2.016129,4009240,0,0,1,0,.29193342,.0064020487,.028169014,.029449424,.64404607,.5091148,.4908852,0,0,1200,15.988989,1,0
60I067,PAYNE,CUSHING,2012,0,1.3642565,4009240,0,0,0,1,.23201196,.0091615804,.042052183,.026599118,.69017518,.54648411,.45351592,0,.17849346,1185,15.304022,1,0
60I067,PAYNE,CUSHING,2013,0,.55187637,4009240,0,0,0,1,.20982103,.006157021,.049953427,.031054471,.70301408,.53332967,.46667036,0,.18984547,1204,15.497088,1,0
60I067,PAYNE,CUSHING,2011,0,1.0111223,4009240,0,0,1,0,.23442245,.0055362973,.035368193,.026138041,.69853503,.50959599,.49040401,0,.17181359,1157,15.45759,1,0
60I067,PAYNE,CUSHING,2015,0,.88573956,4009240,0,0,0,1,.15341726,.014294036,.054593693,.031409249,.7462858,.51703262,.48296738,0,.17829457,1213,15.81663,1,0
60I067,PAYNE,CUSHING,2010,0,1.1111112,4009240,0,0,1,0,.32414699,.010498688,.026246719,.027559055,.61154854,.54774982,.45225015,0,.17166667,1192,15.450419,1,0
60I067,PAYNE,CUSHING,2014,0,.76628351,4009240,0,0,0,1,.17851365,.0086774444,.068899341,.024191687,.71971786,.52949667,.47050336,0,.17952928,1230,16.112637,1,0
60I101,PAYNE,GLENCOE,2011,0,.9372071,4012690,0,0,0,1,.3309859,.0070422534,.0070422534,.014084507,.64084506,.70909089,.29090911,.0125,.203125,220,15.384615,1,0
60I101,PAYNE,GLENCOE,2016,0,.5633803,4012690,0,0,0,1,.28009951,.029228857,.034950249,0,.65572143,.63424122,.36575878,.011527377,.15561959,257,17.133333,1,0
60I101,PAYNE,GLENCOE,2010,0,1.5151515,4012690,0,0,0,1,.37162161,0,.0067567569,.013513514,.6081081,.72649574,.27350426,0,.21515152,234,14.63,1,0
60I101,PAYNE,GLENCOE,2013,0,1.5384616,4012690,0,0,0,1,.27801567,.018859329,.027286807,0,.67583817,.61971831,.38028169,.015384615,.16923077,213,13.396227,1,0
60I101,PAYNE,GLENCOE,2015,0,0,4012690,0,0,0,1,.28009951,.029228857,.034950249,0,.65572143,.63424122,.36575878,.011527377,.15561959,257,17.133333,1,0
60I101,PAYNE,GLENCOE,2014,0,1.4619883,4012690,0,0,0,1,.20692424,.027271265,.024138486,0,.74166596,.70258623,.29741377,.014619883,.18128654,232,15.89041,1,0
60I101,PAYNE,GLENCOE,2012,0,.9066183,4012690,0,0,0,1,.33812949,.021582734,0,.021582734,.61870503,.66079295,.33920705,.01510574,.1691843,227,15.442177,1,0
60I101,PAYNE,GLENCOE,2009,0,1.2224939,4012690,0,0,0,1,.34931508,0,.006849315,.006849315,.63698632,.64502162,.35497838,0,0,231,16.5,1,0
60I103,PAYNE,YALE,2016,0,.69589424,4033360,0,0,0,1,.32253844,0,.032960981,0,.64450061,.51011556,.48988447,.013452915,.16816144,263,12.335728,1,0
60I103,PAYNE,YALE,2009,0,1.6694491,4033360,0,0,0,1,.43534482,0,.0086206896,.0086206896,.54741377,.53225952,.46774048,0,0,359,14.468966,1,0
60I103,PAYNE,YALE,2015,0,1.3458951,4033360,0,0,0,1,.32253844,0,.032960981,0,.64450061,.51011556,.48988447,.013452915,.16816144,263,12.335728,1,0
60I103,PAYNE,YALE,2011,0,1.9267823,4033360,0,0,0,1,.43103448,0,.030172413,.0043103448,.53448278,.61904299,.38095701,.021194605,.1310212,348,14.920989,1,0
60I103,PAYNE,YALE,2014,0,2.0491803,4033360,0,0,0,1,.25977653,0,.036080074,0,.7041434,.46927375,.53072625,.012295082,.15983607,313,13.418346,1,0
60I103,PAYNE,YALE,2012,0,2.2988505,4033360,0,0,0,1,.44851044,0,.018836049,.00068020605,.5319733,.60898483,.39101514,.018828452,.13598326,331,14.055886,1,0
60I103,PAYNE,YALE,2010,0,.5473454,4033360,0,0,0,1,.43145162,0,.016129032,.0080645159,.54435486,.56343329,.43656674,.010948905,.13686131,368,15.527138,1,0
60I103,PAYNE,YALE,2013,0,2.5,4033360,0,0,0,1,.47875816,0,.025599128,0,.49564272,.60898411,.39101589,.018750001,.14166667,322,16.324671,1,0
61C009,PITTSBURG,KREBS,2013,0,0,4016720,0,0,1,0,.27564102,.009615385,.07692308,0,.63782048,.55107528,.44892472,0,.10752688,372,14.64567,1,0
61C009,PITTSBURG,KREBS,2010,0,.25316456,4016720,0,0,1,0,.33175355,.014218009,.061611373,.018957347,.57345974,.5670886,.4329114,0,.083544306,395,14.63,1,0
61C009,PITTSBURG,KREBS,2012,0,.27624309,4016720,0,0,1,0,.28526646,.0094043883,.090909094,.0062695923,.60815048,.60497236,.39502764,0,.10773481,362,14.196078,1,0
61C009,PITTSBURG,KREBS,2011,0,.52910054,4016720,0,0,1,0,.31470588,.0058823531,.073529415,.0029411765,.60294116,.62698412,.37301588,0,.11640212,378,14.594595,1,0
61C009,PITTSBURG,KREBS,2016,0,.7283321,4016720,0,0,1,0,.13576159,.016556291,.099337749,.0099337753,.73841059,.55418718,.44581282,0,.12561576,406,15.927815,1,0
61C009,PITTSBURG,KREBS,2009,0,.27027026,4016720,0,0,1,0,.30303031,.02020202,.025252525,.035353534,.61616164,.47837839,.52162158,0,0,370,13.7,1,0
61C009,PITTSBURG,KREBS,2014,0,0,4016720,0,0,1,0,.20364742,.012158055,.075987846,.0030395137,.70516717,.59708738,.40291262,0,.12135922,412,17.095436,1,0
61C009,PITTSBURG,KREBS,2015,0,.24630542,4016720,0,0,1,0,.13576159,.016556291,.099337749,.0099337753,.73841059,.55418718,.44581282,0,.12561576,406,15.927815,1,0
61C029,PITTSBURG,FRINK-CHAMBERS,2015,0,0,4012240,0,0,1,0,.41641429,.015142338,.0063597821,.0072683226,.55481529,.60606062,.39393938,0,.12121212,429,17.771334,1,0
61C029,PITTSBURG,FRINK-CHAMBERS,2010,0,0,4012240,0,0,0,1,.45945945,.0090090092,.018018018,.013513514,.5,.52820516,.47179484,.0025641026,.13076924,390,15.6,1,0
61C029,PITTSBURG,FRINK-CHAMBERS,2014,0,0,4012240,0,0,1,0,.40355331,.002538071,.012690355,.02284264,.5583756,.67058825,.32941175,0,.11058824,425,17.634855,1,0
61C029,PITTSBURG,FRINK-CHAMBERS,2016,0,.22471911,4012240,0,0,1,0,.41641429,.015142338,.0063597821,.0072683226,.55481529,.60606062,.39393938,0,.12121212,429,17.771334,1,0
